id,scope0_id,scope1_id,scope2_id,scope3_id,class_id,kind_id,direction_id,case_id,status_id,value,"value_s","format","value_type","value_attrib0","value_attrib1","unit","description","source","expression","notation","lastmoddate"
519,1,0,0,0,136,78,0,0,1,0,"","%.9e","D","derived","scalar","","Reduced mass \\mu of the Sun and Earth-Moon system as used in GAIA-FM-011. Note that the INPOP06 value 328900.561400 gives \\mu = 3.04042339E-6","F. Mignard, 15 March 2002, 'Considerations on the orbit of Gaia for simulations', GAIA-FM-011, Section 2","1 / (328900.56 + 1)","\\mu","2006-03-01 09:00:00"
520,1,0,0,0,136,24,0,0,1,0,"","%.10f","D","derived","scalar","","Central auxiliary parameter in GAIA-FM-011","F. Mignard, 15 March 2002, 'Considerations on the orbit of Gaia for simulations', GAIA-FM-011, Equation 22","pow(%L2_Mu%/3, 1/3)","\\alpha","2006-03-01 09:00:00"
521,1,0,0,0,136,79,0,0,1,0,"","%.11f","D","derived","scalar","","Normalised separation between L2 and the Earth-Moon barycentre","F. Mignard, 15 March 2002, 'Considerations on the orbit of Gaia for simulations', GAIA-FM-011, Equation 23; see also the addition to GAIA-FM-011 dated 25 September 2003","%L2_Alpha% + %L2_Alpha% * %L2_Alpha% / 3 - %L2_Alpha% * %L2_Alpha% * %L2_Alpha% / 9 + 50 * %L2_Alpha% * %L2_Alpha% * %L2_Alpha% * %L2_Alpha% / 81 + 43 * %L2_Alpha% * %L2_Alpha% * %L2_Alpha% * %L2_Alpha% * %L2_Alpha% / 243 - 4 * %L2_Alpha% * %L2_Alpha% * %L2_Alpha% * %L2_Alpha% * %L2_Alpha% * %L2_Alpha% / 9","\\rho","2006-03-01 09:00:00"
522,1,0,0,0,136,80,0,0,1,0,"","%.9f","D","derived","scalar","","Auxiliary variable in GAIA-FM-011","F. Mignard, 15 March 2002, 'Considerations on the orbit of Gaia for simulations', GAIA-FM-011, Equations 34 and 38; see also the addition to GAIA-FM-011 dated 25 September 2003","4 - 6 * %L2_Alpha% + 8 * %L2_Alpha% * %L2_Alpha% - 50 * %L2_Alpha% * %L2_Alpha% * %L2_Alpha% / 3 + 518 * %L2_Alpha% * %L2_Alpha% * %L2_Alpha% * %L2_Alpha% / 27 - 1090 * %L2_Alpha% * %L2_Alpha% * %L2_Alpha% * %L2_Alpha% * %L2_Alpha% / 81 + 22 * %L2_Alpha% * %L2_Alpha% * %L2_Alpha% * %L2_Alpha% * %L2_Alpha% * %L2_Alpha% / 9","\\Omega","2006-03-01 09:00:00"
523,1,0,0,0,136,81,0,0,1,0,"","%.9f","D","derived","scalar","{sidereal year}^-1","Frequency of the vertical oscillation around L2","F. Mignard, 15 March 2002, 'Considerations on the orbit of Gaia for simulations', GAIA-FM-011, Equation 40; see also the addition to GAIA-FM-011 dated 25 September 2003","2 * (1 - 3 * %L2_Alpha% / 4 + 23 * %L2_Alpha% * %L2_Alpha% / 32 - 593 * %L2_Alpha% * %L2_Alpha% * %L2_Alpha% / 384 + 54281 * %L2_Alpha% * %L2_Alpha% * %L2_Alpha% * %L2_Alpha% / 55296 + 108875 * %L2_Alpha% * %L2_Alpha% * %L2_Alpha% * %L2_Alpha% * %L2_Alpha% / 663552 - 866645 * %L2_Alpha% * %L2_Alpha% * %L2_Alpha% * %L2_Alpha% * %L2_Alpha% * %L2_Alpha% / 589824)","\\omega","2006-03-01 09:00:00"
524,1,0,0,0,136,81,0,78,1,0,"","%.2f","D","derived","scalar","day","Synodic period of the vertical oscillation around L2 in units of days","F. Mignard, 15 March 2002, 'Considerations on the orbit of Gaia for simulations', GAIA-FM-011, Equation 40","%SiderealYear_J2000Day% / %L2_Omega%","P_z","2006-03-01 09:00:00"
525,1,0,0,0,136,82,0,0,1,0,"","%.9f","D","derived","scalar","{sidereal year}^-1","Frequency of the oscillation around L2 in the horizontal plane","F. Mignard, 15 March 2002, 'Considerations on the orbit of Gaia for simulations', GAIA-FM-011, Equations 49 and 52; see also the addition to GAIA-FM-011 dated 25 September 2003","sqrt(2 * sqrt(7) - 1) * (1 + (((3 - 24/sqrt(7))/((2 * sqrt(7)-1))) * %L2_Alpha% / 2) + (((1247 - 1447/sqrt(7))/((2 * sqrt(7)-1) * (2 * sqrt(7)-1))) * %L2_Alpha% * %L2_Alpha% / 56) + (((413615 - 1817911/sqrt(7))/((2 * sqrt(7)-1) * (2 * sqrt(7)-1) * (2 * sqrt(7)-1))) * %L2_Alpha% * %L2_Alpha% * %L2_Alpha% / 2352) + (((1029045122 - 1720285699/sqrt(7))/((2 * sqrt(7)-1) * (2 * sqrt(7)-1) * (2 * sqrt(7)-1) * (2 * sqrt(7)-1))) * %L2_Alpha% * %L2_Alpha% * %L2_Alpha% * %L2_Alpha% / 1185408) - (((8155771370 - 24126216799/sqrt(7))/((2 * sqrt(7)-1) * (2 * sqrt(7)-1) * (2 * sqrt(7)-1) * (2 * sqrt(7)-1) * (2 * sqrt(7)-1))) * %L2_Alpha% * %L2_Alpha% * %L2_Alpha% * %L2_Alpha% * %L2_Alpha% / 7112448) - (((1387217969693 - 3163605647782/sqrt(7))/((2 * sqrt(7)-1) * (2 * sqrt(7)-1) * (2 * sqrt(7)-1) * (2 * sqrt(7)-1) * (2 * sqrt(7)-1) * (2 * sqrt(7)-1))) * %L2_Alpha% * %L2_Alpha% * %L2_Alpha% * %L2_Alpha% * %L2_Alpha% * %L2_Alpha% / 22127616) )","\\sigma","2006-03-01 09:00:00"
526,1,0,0,0,136,82,0,78,1,0,"","%.2f","D","derived","scalar","day","Synodic period of the 'horizontal' elliptic motion around L2 (Equations 70-71 in GAIA-FM-011) in units of days","F. Mignard, 15 March 2002, 'Considerations on the orbit of Gaia for simulations', GAIA-FM-011, Section 5.4","%SiderealYear_J2000Day% / %L2_Sigma%","P_{xy}","2006-03-01 09:00:00"
527,1,0,0,0,136,25,0,0,1,0,"","%.8f","D","derived","scalar","","Axis ratio of the 'horizontal' elliptic motion around L2 (Equations 70-71 in GAIA-FM-011)","F. Mignard, 15 March 2002, 'Considerations on the orbit of Gaia for simulations', GAIA-FM-011, Equation 66; see also the addition to GAIA-FM-011 dated 25 September 2003","(%L2_Sigma% * %L2_Sigma% + 1 + 2 * %L2_CapitalOmega%) / (2 * %L2_Sigma%)","\\beta","2006-03-01 09:00:00"
528,1,0,0,0,136,83,0,0,1,0,"","%.0f","D","derived","scalar","km","Maximum radius of the penumbra of the Earth during a solar eclipse as seen from a point 1.0E5 km 'behind' L2. GAIA-FM-011 uses a rounded value of 14000 km","F. Mignard, 15 March 2002, 'Considerations on the orbit of Gaia for simulations', GAIA-FM-011, Section 4 (symbol \\sigma_2) and Equation 86 (symbol s)","1.0E-3 * (%Earth_EquatorialRadius% + (%Earth_EquatorialRadius% + %Sun_EquatorialRadius%) * (%L2_Rho% + 1.0E8 / %AstronomicalUnit_Meter%))","s","2006-03-01 09:00:00"
529,1,0,0,0,136,84,0,0,1,27,"","%.0f","D","basic","scalar","","The quantity p_n in GAIA-FM-011; this choice guarantees an eclipse-free orbit around L2 for more than 6 years","F. Mignard, 15 March 2002, 'Considerations on the orbit of Gaia for simulations', GAIA-FM-011, Tables 1 and 2 and Sections 6.2 and 6.4","","p_n","2006-03-01 09:00:00"
530,1,0,0,0,136,85,0,0,1,26,"","%.0f","D","basic","scalar","","The quantity q_n in GAIA-FM-011; this choice guarantees an eclipse-free orbit around L2 for more than 6 years","F. Mignard, 15 March 2002, 'Considerations on the orbit of Gaia for simulations', GAIA-FM-011, Tables 1 and 2 and Sections 6.2 and 6.4","","q_n","2006-03-01 09:00:00"
531,1,0,0,0,136,86,0,0,1,0,"","%.2e","D","derived","scalar","","The 'residual quantity' p - q a = q \\epsilon, with a = \\sigma / \\omega, in GAIA-FM-011","F. Mignard, 15 March 2002, 'Considerations on the orbit of Gaia for simulations', GAIA-FM-011, Table 1 and Section 6.4","%L2_P% - %L2_Q% * %L2_Sigma% / %L2_Omega%","q \\epsilon","2006-03-01 09:00:00"
532,1,0,0,0,3,87,0,0,1,0.628,"","%.3f","D","basic","scalar","mag","Johnson B-V colour of the Sun","B.J. Taylor, 1998, 'The colours of the Sun', proceedings of IAU Symposium 189 on 'Fundamental Stellar Properties: The Interaction between Observation and Theory', eds T.R. Bedding, A.J. Booth, J. Davis, Kluwer, Dordrecht, ISBN 0-7923-4651-3, page 83 (1998IAUS..189...83T)","","(B-V)_\\odot","2006-03-01 09:00:00"
533,1,0,0,0,3,88,0,0,1,0.335,"","%.3f","D","basic","scalar","mag","Cousins R-I colour of the Sun. The passbands are taken from M.S. Bessell, 1990, 'UBVRI passbands', PASP, 102, 1181","B.J. Taylor, 1998, 'The colours of the Sun', proceedings of IAU Symposium 189 on 'Fundamental Stellar Properties: The Interaction between Observation and Theory', eds T.R. Bedding, A.J. Booth, J. Davis, Kluwer, Dordrecht, ISBN 0-7923-4651-3, page 83 (1998IAUS..189...83T)","","(R-I)_\\odot","2006-03-01 09:00:00"
534,1,0,0,0,3,65,0,0,1,0.701,"","%.3f","D","basic","scalar","mag","Johnson-Cousins V-I colour of the Sun. The passbands are taken from M.S. Bessell, 1990, 'UBVRI passbands', PASP, 102, 1181","Derived from :Nature:Nature_Sun_Spectrum_Nu, :Nature:Nature_FilterTransmissionCurve_JohnsonCousinsV, and :Nature:Nature_FilterTransmissionCurve_JohnsonCousinsI","","(V-I)_\\odot","2006-03-01 09:00:00"
535,1,0,0,0,3,89,0,0,1,-26.76,"","%.2f","D","basic","scalar","mag","Johnson V magnitude of the Sun (observed)","M.S. Bessell, F. Castelli, B. Plez, 1998, 'Model atmospheres, broad-band colors, bolometric corrections, and temperature calibrations for O-M stars', A&A, 333, 231, Appendices C and D (erratum 1998, A&A, 337, 321)","","V_\\odot","2006-03-01 09:00:00"
536,1,0,0,0,3,90,0,0,1,0,"","%.2f","D","derived","scalar","mag","Johnson V absolute magnitude of the Sun","","%Sun_VMagnitude% - 5 * log10(2 * %Pi_Constant% / (10 * 3600 * 360))","M_{V\\odot}","2006-03-01 09:00:00"
537,1,0,0,0,3,91,0,0,1,4.75,"","%.2f","D","basic","scalar","mag","Bolometric magnitude of the Sun (adopted)","J. Andersen (editor), 1999, 'Transactions of the International Astronomical Union, Volume XXIIIB, Proceedings of the 23-rd General Assembly', Kluwer Academic Press, page 141","","M_{{\\rm bol}\\odot}","2007-01-09 13:00:00"
538,1,0,0,0,3,92,0,0,1,0,"","%.2f","D","derived","scalar","mag","Johnson V bolometric correction of the Sun. Bessell et al. (1998) comment that this zero point is different to that of -0.193 mag adopted by Kurucz (1979, 1993, 1994) and followed by Schmidt-Kaler (1982)","","%Sun_BolometricMagnitude% - %Sun_AbsoluteVMagnitude%","BC_{V\\odot}","2006-03-01 09:00:00"
539,1,0,0,0,3,24,0,0,1,1.68,"","%.2f","D","basic","scalar","","Mixing length parameter \\alpha of the Sun","L. Girardi, A. Bressan, G. Bertelli, C. Chiosi, 2000, 'Evolutionary tracks and isochrones for low- and intermediate-mass stars; from M = 0.15 to 7 M_Sun and from Z = 0.0004 to 0.03', A&AS, 141, 371","","\\alpha_\\odot","2006-03-01 09:00:00"
540,1,0,0,0,3,93,0,0,1,0,"","%.4f","D","derived","scalar","","Hydrogen abundance of the Sun by mass","","1 - %Sun_Y% - %Sun_Z%","X_\\odot","2006-03-01 09:00:00"
541,1,0,0,0,3,94,0,0,1,0.2659,"","%.4f","D","basic","scalar","","Helium abundance of the Sun by mass","N. Grevesse, A. Noels, 1993, in 'Association Vaudoise des chercheurs en physique: la formation des elements chimiques', eds B. Hauck, S. Plantani, D. Raboud and N. Grevesse, A. Noels, 1993, in 'Origin and evolution of the elements', eds N. Prantzos, E. Vangioni-Flam, M. Casse, Cambridge University Press, Cambridge, page 15","","Y_\\odot","2006-03-01 09:00:00"
542,1,0,0,0,3,95,0,0,1,0.0175,"","%.4f","D","basic","scalar","","Metal abundance of the Sun by mass","N. Grevesse, A. Noels, 1993, in 'Association Vaudoise des chercheurs en physique: la formation des elements chimiques', eds B. Hauck, S. Plantani, D. Raboud and N. Grevesse, A. Noels, 1993, in 'Origin and evolution of the elements', eds N. Prantzos, E. Vangioni-Flam, M. Casse, Cambridge University Press, Cambridge, page 15","","Z_\\odot","2006-03-01 09:00:00"
543,1,0,0,0,3,96,0,0,1,0,"","%.4f","D","derived","scalar","","Solar value of the mean molecular weight (assuming complete ionisation)","E.g., H. Karttunen, et al., 1987, 'Fundamental Astronomy', Springer Verlag, Berlin, Section 11.2, Equation 11.8, page 245","1 / (2*%Sun_X% + 3*%Sun_Y%/4 + %Sun_Z%/2)","\\mu_\\odot","2006-03-01 09:00:00"
544,1,0,0,0,3,96,0,79,1,0,"","%.4f","D","derived","scalar","","Solar value of the mean molecular weight per free electron (assuming complete ionisation)","E.g., H. Karttunen, et al., 1987, 'Fundamental Astronomy', Springer Verlag, Berlin, Section 11.2, page 246","2 / (%Sun_X% + 1)","\\mu_{{\\rm e}\\odot}","2006-03-01 09:00:00"
545,1,0,0,0,3,97,0,0,1,0,"","%.1f","D","derived","scalar","m s^-2","Surface gravity of the Sun","","%Sun_GM% / (%Sun_EquatorialRadius% * %Sun_EquatorialRadius%)","g_\\odot","2006-03-01 09:00:00"
546,1,0,0,0,3,98,0,12,1,1371,"","%.0f","D","basic","scalar","W m^-2","Energy flux of the Sun at a distance of one astronomical unit (also refered to as solar constant). Due to orbital modulation, this value changes by about \\pm 3.4% during a year; this value changes by 0.04% during a solar cycle (variations are thought to be \\pm 0.1% around the mean in European Cooperation for Space Standardisation (ECSS), 17 April 2001, '6. Solar and Earth electromagnetic radiation and indices', http://www.spenvis.oma.be/spenvis/ecss/ecss06/ecss06.html); during solar maximum, sunspots can induce 0.25% variations during one rotation","C.H. Duncan, et al., 1982, 'Latest rocket measurements of the solar constant', Solar Energy, 28(5), 385 (1982SoEn...28..385D). The value 1371 W m^-2 is the straight mean of the three values measured by Duncan et al.: 1367, 1372, and 1374 W m^-2","","J_\\odot (1 AU)","2006-03-01 09:00:00"
547,1,0,0,0,3,99,0,0,1,0,"","%.4e","D","derived","scalar","W","Luminosity of the Sun. This value changes by 0.04% during a solar cycle (variations are thought to be \\pm 0.1% around the mean in European Cooperation for Space Standardisation (ECSS), 17 April 2001, '6. Solar and Earth electromagnetic radiation and indices', http://www.spenvis.oma.be/spenvis/ecss/ecss06/ecss06.html); during solar maximum, sunspots can induce 0.25% variations during one rotation","","4 * %Pi_Constant% * %AstronomicalUnit_Meter% * %AstronomicalUnit_Meter% * %Sun_EnergyFlux_AstronomicalUnit%","L_\\odot","2006-03-01 09:00:00"
548,1,0,0,0,3,100,0,0,1,0,"","%.0f","D","derived","scalar","K","Effective (black-body) temperature of the Sun","","pow(%Sun_Luminosity% / (4 * %Pi_Constant% * %StefanBoltzmann_Constant% * %Sun_EquatorialRadius% * %Sun_EquatorialRadius%), 1/4)","T_{{\\rm eff}\\odot}","2006-03-01 09:00:00"
549,1,0,0,0,3,98,0,80,1,0,"","%.0f","D","derived","scalar","W m^-2","Energy flux of the Sun at L2. Due to orbital modulation, this value changes by about \\pm 3.4% during a year; this value changes by 0.04% during a solar cycle (variations are thought to be \\pm 0.1% around the mean in European Cooperation for Space Standardisation (ECSS), 17 April 2001, '6. Solar and Earth electromagnetic radiation and indices', http://www.spenvis.oma.be/spenvis/ecss/ecss06/ecss06.html); during solar maximum, sunspots can induce 0.25% variations during one rotation. A value of 1400 W m^-2 is assumed in EADS-Astrium, 27 June 2002, 'Gaia System-Level Technical Reassessment Study (SLTRS); Final report', EF5/FR/PC/038.02, page 91","","%Sun_Luminosity% / (4 * %Pi_Constant% * %AstronomicalUnit_Meter% * (1 + %L2_Rho%) * %AstronomicalUnit_Meter% * (1 + %L2_Rho%))","J_\\odot (L2)","2006-03-01 09:00:00"
550,1,0,0,0,3,101,0,12,1,0,"","%.3e","D","derived","scalar","Pa","Mean value of the solar-radiation pressure at a distance of one astronomical unit. Due to orbital modulation, this value changes by about \\pm 3.4% during a year; this value changes by 0.04% during a solar cycle (variations are thought to be \\pm 0.1% around the mean in European Cooperation for Space Standardisation (ECSS), 17 April 2001, '6. Solar and Earth electromagnetic radiation and indices', http://www.spenvis.oma.be/spenvis/ecss/ecss06/ecss06.html); during solar maximum, sunspots can induce 0.25% variations during one rotation. A value of 9.02E-6 Pa is given in European Cooperation for Space Standardisation (ECSS), 17 April 2001, '6. Solar and Earth electromagnetic radiation and indices'","","%Sun_EnergyFlux_AstronomicalUnit% / %VelocityOfLight_Constant_Vacuum%","","2006-03-01 09:00:00"
551,1,0,0,0,3,101,0,80,1,0,"","%.3e","D","derived","scalar","Pa","Mean value of the solar-radiation pressure at L2. Due to orbital modulation, this value changes by about \\pm 3.4% during a year; this value changes by 0.04% during a solar cycle (variations are thought to be \\pm 0.1% around the mean in European Cooperation for Space Standardisation (ECSS), 17 April 2001, '6. Solar and Earth electromagnetic radiation and indices', http://www.spenvis.oma.be/spenvis/ecss/ecss06/ecss06.html); during solar maximum, sunspots can induce 0.25% variations during one rotation. A value of 4.66E-6 Pa is assumed in EADS-Astrium, 27 June 2002, 'Gaia System-Level Technical Reassessment Study (SLTRS); Final report', EF5/FR/PC/038.02, page 44 (cf. page 91). A value of 4.56E-6 Pa is used in M. Hechler, 20 July 2003, 'Gaia mission analysis: Orbits around L2 with radiation pressure', Section 2, page 1","","%Sun_EnergyFlux_L2% / %VelocityOfLight_Constant_Vacuum%","","2006-03-01 09:00:00"
552,1,0,0,0,3,102,0,80,1,0,"","%.3e","D","derived","scalar","Pa","Standard deviation of the incoherent noise (integrated white noise) in the solar-radiation pressure at L2","EADS-Astrium, 27 June 2002, 'Gaia System-Level Technical Reassessment Study (SLTRS); Final report', EF5/FR/PC/038.02, page 44","4.5E-6 * %Sun_RadiationPressure_L2%","","2006-03-01 09:00:00"
553,1,0,0,0,3,103,0,80,1,0,"","%.3e","D","derived","scalar","Pa","Amplitude of the 5-minute solar oscillation","EADS-Astrium, 27 June 2002, 'Gaia System-Level Technical Reassessment Study (SLTRS); Final report', EF5/FR/PC/038.02, page 44","3.0E-6 * %Sun_RadiationPressure_L2%","","2006-03-01 09:00:00"
554,1,0,0,0,137,12,0,81,1,0,"","%.6f","D","derived","scalar","s yr^-1","Precession constant m = p cos(\\epsilon_0), in s per Julian year, at the standard epoch J2000.0. The precession in right ascension \\alpha equals m + n sin(\\alpha) tan(\\delta); the precession in declination \\delta equals n cos(\\alpha)","","%PrecessionLongitude_Constant_J2000% * cos(%Pi_Constant% * %ObliquityOfEcliptic_J2000% / (180 * 3600)) / (15 * 100)","m","2006-03-01 09:00:00"
555,1,0,0,0,137,12,0,82,1,0,"","%.6f","D","derived","scalar","arcsec yr^-1","Precession constant n = p sin(\\epsilon_0), in arcsec per Julian year, at the standard epoch J2000.0. The precession in right ascension \\alpha equals m + n sin(\\alpha) tan(\\delta); the precession in declination \\delta equals n cos(\\alpha)","","%PrecessionLongitude_Constant_J2000% * sin(%Pi_Constant% * %ObliquityOfEcliptic_J2000% / (180 * 3600)) / 100","n","2006-03-01 09:00:00"
556,1,0,0,0,3,59,0,0,1,0,"","%.2f","D","derived","scalar","km s^-1","Velocity of the Sun with respect to the local standard of rest (LSR)","","sqrt(%Sun_VelocityLSR_U% * %Sun_VelocityLSR_U% + %Sun_VelocityLSR_V% * %Sun_VelocityLSR_V% + %Sun_VelocityLSR_W% * %Sun_VelocityLSR_W%)","V_{{\\rm LSR}\\odot}","2006-03-01 09:00:00"
557,1,0,0,0,7,15,0,15,1,0,"","%.0f","D","derived","scalar","10^-6 arcsec","Post-Newtonian deflection angle of a limb-grazing light ray due to the spherically symmetric part of the gravitational field of Mercury","S.A. Klioner, 2003, 'A Practical Relativistic Model for Microarcsecond Astrometry in Space', AJ, 125, 1580, Equation 64 with cot(x) = cos(x) / sin(x) approximated by x^-1; see also J.H.J. de Bruijne, 19 February 2002, 'Gravitational light deflection', GAIA-JdB-001","1.0E6 * 180 * 3600 * 2 * (1 + %PPN_Gamma%) * %Newton_Constant% * %Mercury_Mass% / (%VelocityOfLight_Constant_Vacuum% * %VelocityOfLight_Constant_Vacuum% * %Mercury_VolumetricRadius% * %Pi_Constant%)","\\delta_{\\rm pN}","2006-03-01 09:00:00"
558,1,0,0,0,4,15,0,15,1,0,"","%.0f","D","derived","scalar","10^-6 arcsec","Post-Newtonian deflection angle of a limb-grazing light ray due to the spherically symmetric part of the gravitational field of Venus","S.A. Klioner, 2003, 'A Practical Relativistic Model for Microarcsecond Astrometry in Space', AJ, 125, 1580, Equation 64 with cot(x) = cos(x) / sin(x) approximated by x^-1; see also J.H.J. de Bruijne, 19 February 2002, 'Gravitational light deflection', GAIA-JdB-001","1.0E6 * 180 * 3600 * 2 * (1 + %PPN_Gamma%) * %Newton_Constant% * %Venus_Mass% / (%VelocityOfLight_Constant_Vacuum% * %VelocityOfLight_Constant_Vacuum% * %Venus_VolumetricRadius% * %Pi_Constant%)","\\delta_{\\rm pN}","2006-03-01 09:00:00"
559,1,0,0,0,6,15,0,15,1,0,"","%.0f","D","derived","scalar","10^-6 arcsec","Post-Newtonian deflection angle of a limb-grazing light ray due to the spherically symmetric part of the gravitational field of Mars","S.A. Klioner, 2003, 'A Practical Relativistic Model for Microarcsecond Astrometry in Space', AJ, 125, 1580, Equation 64 with cot(x) = cos(x) / sin(x) approximated by x^-1; see also J.H.J. de Bruijne, 19 February 2002, 'Gravitational light deflection', GAIA-JdB-001","1.0E6 * 180 * 3600 * 2 * (1 + %PPN_Gamma%) * %Newton_Constant% * %Mars_Mass% / (%VelocityOfLight_Constant_Vacuum% * %VelocityOfLight_Constant_Vacuum% * %Mars_VolumetricRadius% * %Pi_Constant%)","\\delta_{\\rm pN}","2006-03-01 09:00:00"
560,1,0,0,0,8,15,0,15,1,0,"","%.0f","D","derived","scalar","10^-6 arcsec","Post-Newtonian deflection angle of a limb-grazing light ray due to the spherically symmetric part of the gravitational field of Jupiter","S.A. Klioner, 2003, 'A Practical Relativistic Model for Microarcsecond Astrometry in Space', AJ, 125, 1580, Equation 64 with cot(x) = cos(x) / sin(x) approximated by x^-1; see also J.H.J. de Bruijne, 19 February 2002, 'Gravitational light deflection', GAIA-JdB-001","1.0E6 * 180 * 3600 * 2 * (1 + %PPN_Gamma%) * %Newton_Constant% * %Jupiter_Mass% / (%VelocityOfLight_Constant_Vacuum% * %VelocityOfLight_Constant_Vacuum% * %Jupiter_VolumetricRadius% * %Pi_Constant%)","\\delta_{\\rm pN}","2006-03-01 09:00:00"
561,1,0,0,0,9,15,0,15,1,0,"","%.0f","D","derived","scalar","10^-6 arcsec","Post-Newtonian deflection angle of a limb-grazing light ray due to the spherically symmetric part of the gravitational field of Saturn","S.A. Klioner, 2003, 'A Practical Relativistic Model for Microarcsecond Astrometry in Space', AJ, 125, 1580, Equation 64 with cot(x) = cos(x) / sin(x) approximated by x^-1; see also J.H.J. de Bruijne, 19 February 2002, 'Gravitational light deflection', GAIA-JdB-001","1.0E6 * 180 * 3600 * 2 * (1 + %PPN_Gamma%) * %Newton_Constant% * %Saturn_Mass% / (%VelocityOfLight_Constant_Vacuum% * %VelocityOfLight_Constant_Vacuum% * %Saturn_VolumetricRadius% * %Pi_Constant%)","\\delta_{\\rm pN}","2006-03-01 09:00:00"
562,1,0,0,0,10,15,0,15,1,0,"","%.0f","D","derived","scalar","10^-6 arcsec","Post-Newtonian deflection angle of a limb-grazing light ray due to the spherically symmetric part of the gravitational field of Uranus","S.A. Klioner, 2003, 'A Practical Relativistic Model for Microarcsecond Astrometry in Space', AJ, 125, 1580, Equation 64 with cot(x) = cos(x) / sin(x) approximated by x^-1; see also J.H.J. de Bruijne, 19 February 2002, 'Gravitational light deflection', GAIA-JdB-001","1.0E6 * 180 * 3600 * 2 * (1 + %PPN_Gamma%) * %Newton_Constant% * %Uranus_Mass% / (%VelocityOfLight_Constant_Vacuum% * %VelocityOfLight_Constant_Vacuum% * %Uranus_VolumetricRadius% * %Pi_Constant%)","\\delta_{\\rm pN}","2006-03-01 09:00:00"
563,1,0,0,0,11,15,0,15,1,0,"","%.0f","D","derived","scalar","10^-6 arcsec","Post-Newtonian deflection angle of a limb-grazing light ray due to the spherically symmetric part of the gravitational field of Neptune","S.A. Klioner, 2003, 'A Practical Relativistic Model for Microarcsecond Astrometry in Space', AJ, 125, 1580, Equation 64 with cot(x) = cos(x) / sin(x) approximated by x^-1; see also J.H.J. de Bruijne, 19 February 2002, 'Gravitational light deflection', GAIA-JdB-001","1.0E6 * 180 * 3600 * 2 * (1 + %PPN_Gamma%) * %Newton_Constant% * %Neptune_Mass% / (%VelocityOfLight_Constant_Vacuum% * %VelocityOfLight_Constant_Vacuum% * %Neptune_VolumetricRadius% * %Pi_Constant%)","\\delta_{\\rm pN}","2006-03-01 09:00:00"
564,1,0,0,0,50,15,0,15,1,0,"","%.0f","D","derived","scalar","10^-6 arcsec","Post-Newtonian deflection angle of a limb-grazing light ray due to the spherically symmetric part of the gravitational field of Pluto","S.A. Klioner, 2003, 'A Practical Relativistic Model for Microarcsecond Astrometry in Space', AJ, 125, 1580, Equation 64 with cot(x) = cos(x) / sin(x) approximated by x^-1; see also J.H.J. de Bruijne, 19 February 2002, 'Gravitational light deflection', GAIA-JdB-001","1.0E6 * 180 * 3600 * 2 * (1 + %PPN_Gamma%) * %Newton_Constant% * %Pluto_Mass% / (%VelocityOfLight_Constant_Vacuum% * %VelocityOfLight_Constant_Vacuum% * %Pluto_EquatorialRadius% * %Pi_Constant%)","\\delta_{\\rm pN}","2006-03-01 09:00:00"
565,1,0,0,0,101,15,0,15,1,0,"","%.0f","D","derived","scalar","10^-6 arcsec","Post-Newtonian deflection angle of a limb-grazing light ray due to the spherically symmetric part of the gravitational field of Charon","S.A. Klioner, 2003, 'A Practical Relativistic Model for Microarcsecond Astrometry in Space', AJ, 125, 1580, Equation 64 with cot(x) = cos(x) / sin(x) approximated by x^-1; see also J.H.J. de Bruijne, 19 February 2002, 'Gravitational light deflection', GAIA-JdB-001","1.0E6 * 180 * 3600 * 2 * (1 + %PPN_Gamma%) * %Newton_Constant% * %Charon_Mass% / (%VelocityOfLight_Constant_Vacuum% * %VelocityOfLight_Constant_Vacuum% * %Charon_Radius% * %Pi_Constant%)","\\delta_{\\rm pN}","2006-03-01 09:00:00"
566,1,0,0,0,138,15,0,15,1,0,"","%.0f","D","derived","scalar","10^-6 arcsec","Post-Newtonian deflection angle of a limb-grazing light ray due to the spherically symmetric part of the gravitational field of 1 Ceres","S.A. Klioner, 2003, 'A Practical Relativistic Model for Microarcsecond Astrometry in Space', AJ, 125, 1580, Equation 64 with cot(x) = cos(x) / sin(x) approximated by x^-1; see also J.H.J. de Bruijne, 19 February 2002, 'Gravitational light deflection', GAIA-JdB-001","1.0E6 * 180 * 3600 * 2 * 2 * (1 + %PPN_Gamma%) * %INPOP06:Asteroid1CeresMass_SolarMass% * %Sun_GM% / (%VelocityOfLight_Constant_Vacuum% * %VelocityOfLight_Constant_Vacuum% * 1.0E3 * %Asteroid1Ceres_Diameter% * %Pi_Constant%)","\\delta_{\\rm pN}","2006-03-01 09:00:00"
